url,lounge_type,lounge_row,displayIATA,airsideDesc,amenities,category_description,category_name,description,id,location_airside,location_terminal,location_terminalDirections,name,nonContingentAccess_accessAction,nonContingentAccess_cost_currency,nonContingentAccess_cost_price,nonContingentAccess_id,nonContingentAccess_isFreeAccess,nonContingentAccess_isNonContingent,nonContingentAccess_name,purchasable,rating_avg,rating_total,bookingLoungeId,displayPrice_currencyCode,displayPrice_price,location_latitude,location_longitude,nonContingentAccess_timeLimit,price_GBP,price_USD,productName,displayPrice_originalPrice
https://www.loungebuddy.co.uk/AKL?source=homepage/airports,regularLounges,2,AKL,(Inside Security),"Premium Food, Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Showers, Flight Monitors, TVs, Children's Area, Conference Rooms, Internet Terminals, Printers & Copiers, Non-Smoking, 18+ Cardholder",,,"Find a quiet place to relax, refuel with something to eat and drink, catch up on the latest news or get some work done before your flight at the Air New Zealand Lounge.",Xo3jMSa8o7,1,Domestic Terminal,Towards Gates 22 - 33,Air New Zealand Domestic Lounge,,,,,,,,0,3.1,14,,,,,,,,,,
https://www.loungebuddy.co.uk/AKL?source=homepage/airports,regularLounges,3,AKL,(Inside Security),"Premium Food, Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Showers, Flight Monitors, TVs, Children's Area, Internet Terminals, Printers & Copiers, Telephones, Non-Smoking, 18+ Cardholder",,,"Find a quiet place to relax, refuel with something to eat and drink, catch up on the latest news or get some work done before your flight at the Air New Zealand Lounge.",ueVh7Em8r6,1,International Terminal,"Level 1. After Customs, walk past The Loop Duty Free on your left and looking left, walk towards Relay. Then, go up the escalator.",Air New Zealand International Lounge (Temporarily Closed),,,,,,,,0,3.7,15,,,,,,,,,,
https://www.loungebuddy.co.uk/AKL?source=homepage/airports,regularLounges,4,AKL,(Inside Security),"Premium Food, Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, TVs, Non-Smoking",,,,E0WGQomNrI,1,International Terminal,Inside Air New Zealand International Lounge,Air New Zealand Elite Priority One Lounge (Temporarily Closed),,,,,,,,0,,0,,,,,,,,,,
https://www.loungebuddy.co.uk/AKL?source=homepage/airports,regularLounges,5,AKL,(Inside Security),"Premium Food, Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Showers, Flight Monitors, Newspapers & Magazines, TVs, Internet Terminals, Non-Smoking, 18+ Cardholder",,,"Have a delicious meal, take a shower, or catch up on business. As a First Class traveller, Business Class traveller or Skywards Gold member, you’re invited to unwind in the world-class Emirates Lounge at Auckland.",3cg0tucOhZ,1,International Terminal,"Departure Area, take escalator behind JR Duty Free up to lounge area, follow the signs.",The Emirates Lounge (Temporarily Closed),,,,,,,,0,3.1,8,,,,,,,,,,
https://www.loungebuddy.co.uk/AKL?source=homepage/airports,regularLounges,6,AKL,(Inside Security),"Premium Food, Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Showers, Flight Monitors, Newspapers & Magazines, TVs, Internet Terminals, Printers & Copiers, Non-Smoking, 18+ Cardholder",,,"Start your international journey in the comfort of the International First Lounge. With fresh, delicious dining options, shower facilities, private work areas, it’s the only way to travel.",RTjoYNF4jr,1,International Terminal,"After security, take escalator behind Aelia Duty Free up to the airport lounge area, follow signs",Qantas Airways International First Lounge (Temporarily Closed),,,,,,,,0,1.8,13,,,,,,,,,,
https://www.loungebuddy.co.uk/AKL?source=homepage/airports,regularLounges,7,AKL,(Inside Security),"Premium Food, Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Showers, Flight Monitors, Newspapers & Magazines, TVs, Internet Terminals, Printers & Copiers, Non-Smoking, 18+ Cardholder",,,"Start your international journey in the comfort of the International Business Lounge. With fresh, delicious dining options, shower facilities, private work areas, it’s the only way to travel.",CzfCenRNCZ,1,International Terminal,"After security, take escalator behind Aelia Duty Free up to the airport lounge area on Level 2, follow signs.",Qantas Airways International Business Lounge (Temporarily Closed),Pay for entry at the front desk,NZD,60,jtOGIE0Zlm,0,1,Walk Up Entry,0,2.9,14,,,,,,3,,,,
https://www.loungebuddy.co.uk/AKL?source=homepage/airports,regularLounges,8,AKL,(Inside Security),"Premium Food, Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Showers, Flight Monitors, Newspapers & Magazines, TVs, Children's Area, Internet Terminals, Printers & Copiers, Non-Smoking, 18+ Cardholder",,,,Iwnqzb84wB,1,International Terminal,"Level 2. After Security Checks, follow signs to 'Premium Lounges'. The lounge is located on the left at the top of the escalator.",Strata Lounge (Temporarily Closed),Pay for entry at the front desk,NZD,55,5R4NuYIXYi,0,1,Walk Up Entry,0,3.9,23,,,,,,3,,,,
https://www.loungebuddy.co.uk/AKU?source=homepage/airports,regularLounges,0,AKU,(Inside Security),"Snacks, Newspapers & Magazines, Smoking Area",,,,TVlNKHPyyD,1,Main Terminal,"Between Area A and Area B, on the right after security",VIP Lounge,,,,,,,,0,,0,,,,,,,,,,
https://www.loungebuddy.co.uk/ALA?source=homepage/airports,regularLounges,0,ALA,(Inside Security),"Premium Food, Spirits & Liquor, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Conference Rooms, Printers & Copiers, Non-Smoking, Beer & Wine",,,,D02tvwKp8d,1,Main Terminal,"Located after Security Checks and Passport Control on the left hand side. For transit passengers, proceed to the 1st Floor and the lounge is located on the right hand side after the Duty Free.",Almaty International Airport Business Lounge,,,,,,,,0,1,8,,,,,,,,,,
https://www.loungebuddy.co.uk/ALA?source=homepage/airports,regularLounges,1,ALA,(Outside Security),"Spirits & Liquor, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Conference Rooms, Internet Terminals, Telephones, Non-Smoking, Beer & Wine",,,,XIQJljfFco,0,VIP Terminal,Separate VIP Building,VIP Lounge,Pay for entry at the front desk,KZT,6877,4EuyhbvnW4,0,1,Walk Up Entry,0,1.5,2,,,,,,,,,,
https://www.loungebuddy.co.uk/ALC?source=homepage/airports,regularLounges,0,ALC,(Inside Security),"Premium Food, Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Children's Area, Internet Terminals, Telephones, Non-Smoking",,,,6fRDtv2gxS,1,Main Terminal,"3rd Floor, take the stairs or elevator up from between Gates B and C, follow signs to the lounge.",Sala Ifach (Closed Until Further Notice),,,,,,,,0,2.8,6,,,,,,,,,,
https://www.loungebuddy.co.uk/ALG?source=homepage/airports,regularLounges,0,ALG,(Inside Security),"Premium Food, Snacks, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Non-Smoking",,,,J0C2KMGvxh,1,Terminal 1/2,Next to Gate 21,Salon Premiere Classe,,,,,,,,0,,0,,,,,,,,,,
https://www.loungebuddy.co.uk/ALG?source=homepage/airports,regularLounges,1,ALG,(Inside Security),"Premium Food, Snacks, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Non-Smoking",,,,JI36VnVTMw,1,Terminal 1/2,Next to Gate 5,Airport Authority Lounge,,,,,,,,0,,0,,,,,,,,,,
https://www.loungebuddy.co.uk/AMM?source=homepage/airports,regularLounges,0,AMM,(Inside Security),"Premium Food, Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Showers, Flight Monitors, Newspapers & Magazines, TVs, Private Rooms, Conference Rooms, Internet Terminals, Telephones, Smoking Area",Stylish spaces with unique features,FRESH,"Offering a luxurious setting rivaling any 5-star boutique hotel, Petra Lounge promises to redefine the standard in airport lounge experiences. However you choose to spend your time, and whatever your needs are, this world-class facility promises to deliver. So allow yourself some time to indulge in the signature hospitality and relaxing services at Petra Lounge.",LFtrSSD5U4,1,Terminal 1,"After the Security Checkpoint, opposite Gates 208 and 210, next to the WHSmith.",Petra Lounge,Pay for entry at the front desk,USD,43,pxfxASLBzE,0,1,Walk Up Entry,0,3.6,26,LB_AMM_PETRA_ONE,,,,,3,32,39,,
https://www.loungebuddy.co.uk/AMM?source=homepage/airports,regularLounges,1,AMM,(Inside Security),"Premium Food, Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Children's Area, Internet Terminals, Printers & Copiers, Smoking Area, 18+ Cardholder",,,"The Crown Lounge is designed to satisfy the needs of every passenger, with a calming atmosphere to relax, work, and dine.",3DMBcjuL2d,1,Terminal 1,"After Immigration, proceed past Aldeasa Duty Free, entrance elevator is situated straight ahead, located above Starbucks.",Royal Jordanian Crown Lounge,Pay for entry at the front desk,JOD,30,FUqcZY5PWt,0,1,Walk Up Entry,0,2.9,28,,,,,,3,,,,
https://www.loungebuddy.co.uk/AMS?source=homepage/airports,regularLounges,0,AMS,(Inside Security),"Premium Food, Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Internet Terminals, Non-Smoking, 18+ Cardholder",,,,RvsCQSugAj,1,Main Terminal,Located on Holland Boulevard at the E-pier and the entrance is located behind Dutch Bar & Kitchen.,Privium Airside Lounge,,,,,,,,0,3,1,,,,52.310224,4.763987,,,,,
https://www.loungebuddy.co.uk/AMS?source=homepage/airports,regularLounges,1,AMS,(Inside Security),"Premium Food, Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Printers & Copiers, Non-Smoking",,,,45NhiyqhFE,1,Main Terminal,"Departures 2, Schengen Area on the Panorama Terrace level.",Star Alliance Lounge Amsterdam (Temporarily Closed),,,,,,,,0,3,4,,,,,,,,,,
https://www.loungebuddy.co.uk/AMS?source=homepage/airports,purchasableLounges,0,AMS,(Inside Security),"Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Internet Terminals, Non-Smoking",Reliable lounges with expected amenities,SOLID,"Before your departure from Schiphol, step away from the crowds and take a breather in this modern oasis. Rest and relax in a clean, comfortable, well-lit space. Choose from a wide selection of beverages - beer on tap, self-service wine and liquor. You’ll find everything you need to unwind or get into productivity mode.",bbTcs6OKhy,1,Main Terminal,"After Departures Hall 1 Passport Control, turn right and go through Security Check, proceed up the stairs and follow the signs to the lounge.",Aspire Lounge (26) (Schengen),Pay for entry at the front desk,EUR,25,GRZnUfKhXS,0,1,Walk Up Entry,1,2.1,104,LB_AMS_ASPIRE_MAIN_26,GBP,24,,,,24,,AMS - Main Terminal - Aspire Lounge (26) (Schengen),
https://www.loungebuddy.co.uk/AMS?source=homepage/airports,purchasableLounges,1,AMS,(Inside Security),"Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Internet Terminals, Non-Smoking, 18+ Cardholder",Stylish spaces with unique features,FRESH,"Relax and unwind in a modern, light, airy environment away from the crowds before your flight. Plenty of seating options and power outlets, a great drinks selection with Heineken on tap, savory pastries, excellent views of the runway, and of course, great decor, are just some of the benefits that guests can expect.",Okx7ujH6lf,1,Main Terminal,"After Departures Hall 2 Passport Control, turn left and follow the signs, proceed up the stairs to the Panorama Deck on Level 3, follow signs to the lounge.",Aspire Lounge (41) (Non-Schengen),Pay for entry at the front desk,EUR,25,Hlxi6zEH9N,0,1,Walk Up Entry,1,2.4,145,LB_AMS_ASPIRE_MAIN_41,GBP,24,,,3,24,,AMS - Main Terminal - Aspire Lounge (41) (Non-Schengen),
https://www.loungebuddy.co.uk/AUH?source=homepage/airports,purchasableLounges,0,AUH,(Inside Security),"Premium Food, Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Showers, Flight Monitors, Newspapers & Magazines, TVs, Private Rooms, Conference Rooms, Internet Terminals, Printers & Copiers, Telephones, Smoking Area, 18+ Cardholder",,,"A long journey begins with a single step. Freshen up in exceptional comfort away from the cacophony of the airport terminal. Enjoy extra personal space, take advantage of the fast Wi-Fi and quiet for productivity, and refuel your body and mind with delectable, delicious food offerings. Clearly traditional Arabian hospitality at its finest.",jwo9WZsPrP,1,Terminal 1,"After Immigration, take the right corridor and go upstairs to top floor of Terminal 1, follow signs to the entrance.",Al Dhabi Lounge by Plaza Premium Lounge,Pay for entry at the front desk,USD,57,rM8GD6v7VU,0,1,Walk Up Entry,1,3.5,15,LB_PROVIDER_PLAZA_PREMIUM_10133,GBP,40,,,3,40,49,AUH - Terminal 1 - Al Dhabi Lounge by Plaza Premium Lounge,
https://www.loungebuddy.co.uk/AMS?source=homepage/airports,regularLounges,2,AMS,(Outside Security),"Premium Food, Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Internet Terminals, Non-Smoking, 18+ Cardholder",,,Privium members can wait for their flight in comfort in our airport lounge. The Privium ClubLounge’s unique design sets it apart from traditional lounges. Waiting has never been this pleasant!,ynrCX7jCDH,0,Main Terminal,"Between Departure Halls 1 and 2, behind check-in desk row 9",Privium ClubLounge,,,,,,,,0,3.8,10,,,,,,,,,,
https://www.loungebuddy.co.uk/AUH?source=homepage/airports,purchasableLounges,1,AUH,(Inside Security),"Premium Food, Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Showers, Flight Monitors, Newspapers & Magazines, TVs, Printers & Copiers, Smoking Area, 18+ Cardholder",,,"Relax or catch up on business in a quiet, spacious environment away from the ubiquitous hubbub and commotion. This modern and stylish oasis features comfortable seating, a full service bar, rapid Wi-Fi speeds, and a great selection of pastries and entrees. Everything you need to get some much needed rest or a boost in productivity is at your fingertips.",i51WzGbCaJ,1,Terminal 1,"After security, turn left and walk 40 meters, entrance is located on the right, past the Information Desk.",Al Reem Lounge by Plaza Premium Lounge (Temporarily Closed),Pay for entry at the front desk,USD,47,Uv6TgM9VBa,0,1,Walk Up Entry,1,2.7,35,LB_PROVIDER_PLAZA_PREMIUM_10132,GBP,32,,,3,32,39,AUH - Terminal 1 - Al Reem Lounge by Plaza Premium Lounge (Temporarily Closed),
https://www.loungebuddy.co.uk/AUH?source=homepage/airports,purchasableLounges,2,AUH,(Outside Security),"Premium Food, Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Showers, Flight Monitors, Newspapers & Magazines, TVs, Children's Area, Smoking Area",Upscale lounges with deluxe amenities,LUXE,"Live the VIP lifestyle and immerse yourself in the tranquil surroundings of the Diamond Lounge. Indulge in a host of premium amenities designed to relax and comfort - including complimentary high speed Wi-Fi access, shower facilities, and delicious snacks and hot entrees .",4j6B4qMMwk,0,VIP Terminal,"Located inside the separate VIP terminal, which is accessible from the ground floor of Terminal 1, or from the dedicated outdoor entrance just before Terminal 1.",Diamond Lounge (Temporarily Closed),Pay for entry at the front desk,AED,500,8t4DxLYGPF,0,1,Walk Up Entry,1,4,1,LB_AUH_NAS_VIP,GBP,32,,,3,32,40,AUH - VIP Terminal - Diamond Lounge (Temporarily Closed),
https://www.loungebuddy.co.uk/AMS?source=homepage/airports,regularLounges,3,AMS,(Inside Security),"Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Children's Area, Internet Terminals, Printers & Copiers, Non-Smoking, 18+ Cardholder",,,"Escape from the hustle and bustle of Amsterdam Schiphol Airport before your flight. Relax, unwind, and enjoy excellent views of the apron along with a tremendous selection of beverages. Whether you’re looking to relax or get some work done in tranquility, this modern, light, comfortable oasis is an ideal spot.",MN6Cjsxoq0,1,Main Terminal,"Non-Schengen area, Departure Areas 2/3, Airport Lounge 40.",British Airways Galleries Club Lounge (40) (Temporarily Closed),,,,,,,,0,2.2,5,,,,,,,,,,
https://www.loungebuddy.co.uk/BFS?source=homepage/airports,purchasableLounges,0,BFS,(Inside Security),"Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Children's Area, Non-Smoking, 18+ Cardholder",Stylish spaces with unique features,FRESH,"The Causeway Lounge gently reflects the shape of the iconic north coast landmark and offers everything you would expect from a world-class facility. Whether you are looking for a quiet place to work or simply want to add a touch of luxury to your family holiday, all your travel needs will be met at the Causeway Lounge.",z2wzsozDh5,1,Main Terminal,"After the Security Checkpoint, proceed through the Duty Free Area. Turn left and follow the signs for Gates 16 and 17. The lounge is adjacent to Gates 16 and 17.",Causeway Lounge (Temporarily Closed),Pay for entry at the front desk,GBP,28,sb6HJCldcN,0,1,Walk Up Entry,1,2.6,7,LB_BFS_CAUSEWAY_MAIN,GBP,24,,,2,24,,BFS - Main Terminal - Causeway Lounge (Temporarily Closed),
https://www.loungebuddy.co.uk/BGI?source=homepage/airports,purchasableLounges,0,BGI,(Inside Security),"Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Children's Area, Conference Rooms, Internet Terminals, Printers & Copiers, Telephones, Non-Smoking",Reliable lounges with expected amenities,SOLID,"Escape from the crowded terminal and unwind in a quiet airport oasis prior to your departure from Barbados. Enjoy a wide selection of snacks, refreshments, and alcoholic beverages, or simply catch up on some work using the fast Wi-Fi and internet terminals.",VvpEnqPTMI,1,Terminal 1,"After Security Checkpoint and Passport Control, between Gates 12 and 13. Access via elevator or stairs, follow the signs to the entrance.",Airlines Executive Lounge,Pay for entry at the front desk,BBD,60,dMSUFvzCNH,0,1,Walk Up Entry,1,2.9,9,LB_BGI_BARBADOS_ONE,GBP,22,,,3,22,27,BGI - Terminal 1 - Airlines Executive Lounge,
https://www.loungebuddy.co.uk/AMS?source=homepage/airports,regularLounges,4,AMS,(Inside Security),"Premium Food, Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Showers, Flight Monitors, Newspapers & Magazines, TVs, Internet Terminals, Printers & Copiers, Telephones, Non-Smoking",,,"In the midst of the hectic airport environment at Schiphol, this calm, spacious oasis is the perfect place to get some rest and relaxation in before your flight. Enjoy a refreshing shower, imbibe at the well-stocked bar, and make the most of the buffet style food selection. Quiet areas make for a great work environment.",3zya8QPZOG,1,"Main Terminal, Concourse D","At Concourse D, take the escalator upstairs and head towards KLM Crown Lounge 25.",KLM Crown Lounge (25),,,,,,,,0,3.2,38,,,,,,,,,,
https://www.loungebuddy.co.uk/BRU?source=homepage/airports,regularLounges,3,BRU,(Inside Security),"Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Showers, Flight Monitors, Newspapers & Magazines, TVs, Printers & Copiers, Telephones, Non-Smoking, 18+ Cardholder",Reliable lounges with expected amenities,SOLID,"A warm welcome to the Diamond Lounge at Brussels Airport, where you will find a tranquil environment to relax and unwind before your departure. Enjoy a host of delightful amenities, including an open buffet of delectable snacks, a full bar, shower facilities, and expansive views of the runway.",luv9hWboCy,1,"Terminal B, Non-Schengen","After Passport Control and Security Check, access the lounge on the 4th Floor via the elevator opposite Gate B1 or the stairs near Gate B4.",Diamond Lounge (Temporarily Closed),Pay for entry at the front desk,EUR,32,RiG9hTdOYL,0,1,Walk Up Entry,0,2.7,27,LB_BRU_DIAMOND_B,,,,,,27,,,
